code	name
L03AB04	Interferon alfa-2a
L03AB05	Interferon alfa-2b
D11AF06	Interferon beta, natürlich
L03AB02	Interferon beta, natürlich
L03AB07	Interferon beta-1a
L03AB08	Interferon beta-1b
L03AB03	Interferon gamma
L03AB18	Interferon gamma-1b
V04CH01	Inulin und andere Polyfructosane
C05BB03	Invertzucker
V09IX01	Iobenguan(123I)
V09IX02	Iobenguan(131I)
V10XA02	Iobenguan(131I)
V08AC05	Iobenzaminsäure
V08AB11	Iobitridol
V08AA08	Iocarminsäure
V08AC07	Iocetaminsäure
D08AG03	Iod
M02BX08	Iod
V09GB02	(125I)Iod Humanalbumin
V09XA03	(131I)Iod Humanalbumin
V08AA03	Iodamid
V09IX03	(125I)Iod-CC49 monoklonaler Antikörper
H03CA51	Iodid, Kombinationen
S01XB54	Iodid, Kombinationen
H03CA01	Iodide
V09AB01	(123I)Iodiofetamin
V09AB03	(123I)Iodioflupan
V09AB02	(123I)Iodioloprid
V08AB09	Iodixanol
V09XA02	(131I)Iodocholesterol
D08AG01	Iodoctylphenoxypolyglycolether
D09AA13	Iodoform
S01XA09	Iodoheparinat
V10XA03	(131I)Iodomburtamab
V09XA01	(131I)Iodonorcholesterol
V08AC01	Iodoxaminsäure
V09AX03	(124I)Iod-2 beta-carboxymethyl-3 beta-(4-iodphenyl)tropan
V08AD04	Iofendylat
V08AA06	Ioglicinsäure
V08AC03	Ioglycaminsäure
V08AB02	Iohexol
V08AA13	Iomeglaminsäure
V08AB10	Iomeprol
V08AB04	Iopamidol
V08AC06	Iopansäure
V08AB08	Iopentol
V08AB05	Iopromid
V08AD02	Iopydol
V08AB13	Iosarcol
V08AA04	Iotalaminsäure
V08AB06	Iotrolan
V08AC02	Iotroxinsäure
V08AB07	Ioversol
V08AB03	Ioxaglinsäure
V08AB12	Ioxilan
V08AA05	Ioxitalaminsäure
A07FA05	IP-Bacillussporen
R05CP11	Ipecacuanha
V03AB01	Ipecacuanha
R05CA04	Ipecacuanha*
N06DA05	Ipidacrin
L01FX04	Ipilimumab
A10BK05	Ipragliflozin
C01CX10	Ipratropiumbromid
R01AX03	Ipratropiumbromid
R03BB01	Ipratropiumbromid
N02CX03	Iprazochrom
M05BX01	Ipriflavon
N06AA13	Iprindol
N06AF06	Iproclozid
N06AF05	Iproniazid
C09CA04	Irbesartan
C09DX07	Irbesartan, Amlodipin und Hydrochlorothiazid
C09DB05	Irbesartan und Amlodipin
C09DA04	Irbesartan und Diuretika
C09DA24	Irbesartan und Hydrochlorothiazid
L01CE02	Irinotecan
L01FC02	Isatuximab
J02AC05	Isavuconazol
J01GB11	Isepamicin
R05DP02	Isländisches Moos
R05DB04	Isoaminil
R05DB54	Isoaminil, Kombinationen
M04AB04	Isobromindion
N06AF01	Isocarboxazid
D01AC05	Isoconazol
G01AF07	Isoconazol
R03AC07	Isoetarin
R03CC06	Isoetarin
N01AB06	Isofluran
A03AX10	Isomethepten
J04AC01	Isoniazid
J04AC51	Isoniazid, Kombinationen
J04AM08	Isoniazid, Sulfamethoxazol, Trimethoprim und Pyridoxin
C01CA02	Isoprenalin
D04AX04	Isoprenalin
R03AB02	Isoprenalin
R03CB01	Isoprenalin
D04AX54	Isoprenalin, Kombinationen
R03AB52	Isoprenalin, Kombinationen
R03CB51	Isoprenalin, Kombinationen
R03AK02	Isoprenalin und andere Mittel bei obstruktiven 
A03AB09	Isopropamid
A03CA01	Isopropamid und Psycholeptika
D08AX05	Isopropanol
D08AX55	Isopropanol, Kombinationen
C01DA08	Isosorbiddinitrat
C05AE02	Isosorbiddinitrat
C01DA58	Isosorbiddinitrat, Kombinationen
C01DA14	Isosorbidmononitrat
D04AA22	Isothipendyl
R06AD09	Isothipendyl
D10AD04	Isotretinoin
D10BA01	Isotretinoin
D10AD54	Isotretinoin, Kombinationen
M01AC03	Isoxicam
C04AA01	Isoxsuprin
A06AC01	Ispaghula (Flohsamen)
A06AC51	Ispaghula, Kombinationen
C08CA03	Isradipin
N04CX01	Istradefyllin
L04AA46	Itacitinib
A03FA07	Itoprid
J02AC02	Itraconazol
C01DX01	Itramintosilat
C01DX51	Itramintosilat, Kombinationen
C01EB17	Ivabradin
R07AX02	Ivacaftor
R07AX32	Ivacaftor, Tezacaftor und Elexacaftor
R07AX30	Ivacaftor und Lumacaftor
R07AX31	Ivacaftor und Tezacaftor
D11AX22	Ivermectin
P02CF01	Ivermectin
L01XX62	Ivosidenib
L01DC04	Ixabepilon
L01XG03	Ixazomib
L04AC13	Ixekizumab
A07BP51	Johannisbrotfruchtmehl, Kombinationen
N05CP03	Johanniskraut
N06AP01	Johanniskraut
N06AP51	Johanniskraut, Kombinationen
J01FA07	Josamycin
A07BP02	Kaffeekohle
J05AX22	Kagocel
A02XA01	Kälberblutextrakt
D03AX28	Kälberblutextrakt
S01XA49	Kälberblutextrakt
N06DX10	Kälberblutextrakt, inkl. Kombinationen
B05XA19	Kalium L-malat
A12BA30	Kalium (verschiedene Salze in Kombination)
B05XA17	Kaliumacetat
A12BA06	Kaliumadipat
D11AX23	Kaliumaminobenzoat
N03AX31	Kaliumbromid
C03DA02	Kaliumcanrenoat
C03ED02	Kaliumcanrenoat und High-ceiling-Diuretika
C03EC02	Kaliumcanrenoat und Low-ceiling-Diuretika
A12BA01	Kaliumchlorid
B05XA01	Kaliumchlorid
A12BA51	Kaliumchlorid, Kombinationen
A12BA02	Kaliumcitrat
A12BA52	Kaliumcitrat, Kombinationen
M02AX29	Kalium-Eisen(III)-Phosphat-Citrat-Komplex
B03AB11	Kalium-Eisen(III)phosphat-Citrat-Komplex
A12BA05	Kaliumgluconat
A12BA04	Kaliumhydrogencarbonat
A12BA54	Kaliumhydrogencarbonat, Kombinationen
A12BA03	Kaliumhydrogentartrat
D11AF03	Kaliumhydroxid
R05CA02	Kaliumiodid
S01XA04	Kaliumiodid
V03AB21	Kaliumiodid
B05XA15	Kaliumlactat
G04BC01	Kalium-Natrium-Hydrogencitrat
H03BC01	Kaliumperchlorat
D08AX06	Kaliumpermanganat
V03AB18	Kaliumpermanganat
B05XA06	Kaliumphosphat, inkl. Kombinationen mit anderen Kaliumsalzen
P03AA02	Kaliumpolysulfid
N02BA12	Kaliumsalicylat
A12BA10	Kaliumsulfid
C04AF01	Kallidinogenase
C04AF51	Kallidinogenase, Kombinationen
V07AY02	Kältepackungen (Kompressen)
A01AP02	Kamillenblüten
A03AP02	Kamillenblüten
D03AP04	Kamillenblüten
D11AG02	Kamillenblüten
R01AP01	Kamillenblüten
A01AP52	Kamillenblüten, Kombinationen
D03AP54	Kamillenblüten, Kombinationen
D11AB01	Kamillenblütenextrakt
D11AB51	Kamillenblütenextrakt, Kombinationen
A07AA08	Kanamycin
J01GB04	Kanamycin
S01AA24	Kanamycin
A07BC02	Kaolin
V04CO01	kardiales Fettsäure-Bindungsprotein (h-FABP)
B05XA16	Kardioplege Lösungen
A07XP04	Karottenextrakt
V07AN50	Katheter, Kombinationen
V04CG01	Kationenaustauscherharze
N05BX08	Kavain
N05BP02	Kava-Kava-Wurzelstock
N05CP02	Kava-Kava-Wurzelstock
N05CP52	Kava-Kava-Wurzelstock, Kombinationen
M01AA06	Kebuzon
M02AA20	Kebuzon
M01BA08	Kebuzon und Corticosteroide
N01AX03	Ketamin
C02KD01	Ketanserin
N05BA10	Ketazolam
N02AB01	Ketobemidon
N02AG02	Ketobemidon mit Spasmolytika
D01AC08	Ketoconazol
G01AF11	Ketoconazol
H02CA03	Ketoconazol
J02AB02	Ketoconazol
V04CA05	Keton-Testzone, Blut
V04CA06	Keton-Testzone, Urin
M01AE03	Ketoprofen
M02AA10	Ketoprofen
M01AE53	Ketoprofen, Kombinationen
M01AB15	Ketorolac
S01BC05	Ketorolac
R06AX17	Ketotifen
S01GX08	Ketotifen
G02CP01	Keuschlammfrüchte
M02AP05	Kiefernnadelöl
A12CX01	Kieselerde
D02AX10	Kieselsäure
C10AP03	Knoblauchzwiebel
C10BP03	Knoblauchzwiebel, Kombinationen
V03AN02	Kohlendioxid
A06AX02	Kohlendioxid freisetzende Mittel
B05BA03	Kohlenhydrate
V06DA50	Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen
V04CX08	Kohlenmonoxid
V04CN04	Kokain-Testzone
B02BC07	Kollagen
G04BX11	Kollagen
B02BC57	Kollagen, Kombinationen
D11AX57	Kollagen, Kombinationen
D03BA02	Kollagenase
M09AB02	Kollagenase aus Clostridium histolyticum
D03BA52	Kollagenase, Kombinationen
A06AB10	Koloquinthen
A06AB60	Koloquinthen, Kombinationen
A01AA30	Kombinationen
A01AB50	Kombinationen
A01AH20	Kombinationen
A01AP30	Kombinationen
A02AA10	Kombinationen
A02AB10	Kombinationen
A02AC10	Kombinationen
A02AH20	Kombinationen
A02XH20	Kombinationen
A02XP30	Kombinationen
A03AH20	Kombinationen
A03AP30	Kombinationen
A03AX20	Kombinationen
A03BA20	Kombinationen
A03FP30	Kombinationen
A03HH20	Kombinationen
A04AH20	Kombinationen
A05AA20	Kombinationen
A05AB20	Kombinationen
A05AH20	Kombinationen
A05AP30	Kombinationen
A05BH20	Kombinationen
A06AG20	Kombinationen
A07BC30	Kombinationen
A07FA20	Kombinationen
A07XH20	Kombinationen
A07XP30	Kombinationen
A08AB20	Kombinationen
A08AH20	Kombinationen
A09AH20	Kombinationen
A10AB30	Kombinationen
A10AC30	Kombinationen
A10AD30	Kombinationen
A10AE30	Kombinationen
A10XH20	Kombinationen
A10XP30	Kombinationen
A11CC20	Kombinationen
A11JA20	Kombinationen
A12AH20	Kombinationen
A12CH20	Kombinationen
A13AH20	Kombinationen
A13AP30	Kombinationen
B01AC30	Kombinationen
B02BC30	Kombinationen
B03AA20	Kombinationen
B03XH20	Kombinationen
B05BA10	Kombinationen
B05CA10	Kombinationen
B05CB10	Kombinationen
B05CX10	Kombinationen
B05DB50	Kombinationen
B05XC30	Kombinationen
B05ZA50	Kombinationen
B05ZB50	Kombinationen
C01AA20	Kombinationen
C01AH20	Kombinationen
C01AP30	Kombinationen
C01CA30	Kombinationen
C01CH20	Kombinationen
C01EH20	Kombinationen
C01EP30	Kombinationen
C02KH20	Kombinationen
C02KP30	Kombinationen
C03XH20	Kombinationen
C03XP30	Kombinationen
C04AC20	Kombinationen
C04AH20	Kombinationen
C05AD20	Kombinationen
C05AH20	Kombinationen
C05AP30	Kombinationen
C05BP30	Kombinationen
C05BZ20	Kombinationen
C05CA20	Kombinationen
C05CH20	Kombinationen
C05CP30	Kombinationen
C06AH20	Kombinationen
D01AA20	Kombinationen
D01AE20	Kombinationen
D02AA20	Kombinationen
D02AX20	Kombinationen
D02BA20	Kombinationen
D03AH20	Kombinationen
D03AP30	Kombinationen
D03BA20	Kombinationen
D05BH20	Kombinationen
D06AA20	Kombinationen
D06AX20	Kombinationen
D06BB20	Kombinationen
D08AX30	Kombinationen
D09AA30	Kombinationen
D10BH20	Kombinationen
D11AB30	Kombinationen
D11BH20	Kombinationen
G01AA20	Kombinationen
G01AX20	Kombinationen
G02CD20	Kombinationen
G04BE30	Kombinationen
G04BP30	Kombinationen
G04CH20	Kombinationen
G04CP30	Kombinationen
H02BX20	Kombinationen
H03BH20	Kombinationen
J01CA20	Kombinationen
J01CE30	Kombinationen
J01EB20	Kombinationen
J01EC20	Kombinationen
J01ED20	Kombinationen
J06BB30	Kombinationen
J07BC20	Kombinationen
L03AH20	Kombinationen
M01BH20	Kombinationen
M01BP30	Kombinationen
M02AH20	Kombinationen
M02AP30	Kombinationen
M02AX30	Kombinationen
M02BP50	Kombinationen
M04AH20	Kombinationen
M09AH20	Kombinationen
M09AP30	Kombinationen
N01BB20	Kombinationen
N01BH20	Kombinationen
N01BX50	Kombinationen
N02BA20	Kombinationen
N02BH20	Kombinationen
N02CH20	Kombinationen
N04AH20	Kombinationen
N05CP30	Kombinationen
N05HH20	Kombinationen
N06DX30	Kombinationen
N07CH20	Kombinationen
N07XH20	Kombinationen
R01AH20	Kombinationen
R01AX30	Kombinationen
R01BH20	Kombinationen
R01BP30	Kombinationen
R02AB20	Kombinationen
R02AH20	Kombinationen
R02AP30	Kombinationen
R03DH20	Kombinationen
R04AH20	Kombinationen
R04AP30	Kombinationen
R05CA10	Kombinationen
R05CB10	Kombinationen
R05CH20	Kombinationen
R05CP30	Kombinationen
R05DA20	Kombinationen
R05DB20	Kombinationen
R05FH20	Kombinationen
R05XH20	Kombinationen
R07AA30	Kombinationen
R07AH20	Kombinationen
S01AB20	Kombinationen
S01AX20	Kombinationen
S01HA30	Kombinationen
S01XC20	Kombinationen
S01XH20	Kombinationen
S02DA30	Kombinationen
S02DC30	Kombinationen
S02DH20	Kombinationen
V04BA20	Kombinationen
V04CM20	Kombinationen
V04CN20	Kombinationen
V04CO20	Kombinationen
V06DC20	Kombinationen
V06DD20	Kombinationen
V08AA20	Kombinationen
G03GA30	Kombinationen*
A02XH50	Kombinationen mit anderen Mitteln
C01AH50	Kombinationen mit anderen Mitteln
C01EH50	Kombinationen mit anderen Mitteln
C05CH50	Kombinationen mit anderen Mitteln
G04CP50	Kombinationen mit anderen Mitteln
L03AH50	Kombinationen mit anderen Mitteln
M02AH50	Kombinationen mit anderen Mitteln
M09AH50	Kombinationen mit anderen Mitteln
N05HH50	Kombinationen mit anderen Mitteln
R01AH50	Kombinationen mit anderen Mitteln
R04AH50	Kombinationen mit anderen Mitteln
R05CH50	Kombinationen mit anderen Mitteln
S02DH50	Kombinationen mit anderen Mitteln
D07AB30	Kombinationen mittelstark wirksamer Corticosteroide
D07XB30	Kombinationen mittelstark wirksamer Corticosteroide
S01AA30	Kombinationen von Antibiotika
N05CB01	Kombinationen von Barbituraten
B05XA30	Kombinationen von Elektrolyten
B03AA50	Kombinationen von II-und III-wertigem Eisen
G01AF20	Kombinationen von Imidazol-Derivaten
H03AA03	Kombinationen von Levothyroxin und Liothyronin
H03AA53	Kombinationen von Levothyroxin und Liothyronin, Kombinationen
J01CR50	Kombinationen von Penicillinen
C02AA03	Kombinationen von Rauwolfia-Alkaloiden
C02AA53	Kombinationen von Rauwolfia-Alkaloiden, Kombinationen
C02LA50	Kombinationen von Rauwolfia-Alkaloiden und Diuretika 
G01AE10	Kombinationen von Sulfonamiden
J01AA20	Kombinationen von Tetracyclinen
R03DA20	Kombinationen von Xanthinen
G03CA57	Konjugierte Estrogene
G03CC08	Konjugierte Estrogene
G03CC07	Konjugierte Estrogene und Bazedoxifen
A06AB20	Kontaktlaxanzien in Kombination
A06AB30	Kontaktlaxanzien in Kombination mit Belladonna-Alkaloiden
V07AD01	Kontroll-Lösungen
V04BA15	Kreatin-Kinase-Testzone
R05CA08	Kreosot
V09EX01	(81mKr)Kryptongas
C01AC04	k-Strophanthin
C01AC54	k-Strophanthin, Kombinationen exkl. Psycholeptika
J06BB07	Kuhpocken-Immunglobulin
S01XA20	Künstliche Tränen und andere indifferente Mittel
P03AX02	Kupferoleat
V03AB20	Kupfersulfat
V09IX15	Kupfer(64Cu)dotatat
G01AX15	Kupferusnat
G04BP07	Kürbissamen
G04CP05	Kürbissamen
G04CP55	Kürbissamen, Kombinationen
C07AG01	Labetalol
C07CG01	Labetalol und andere Diuretika
C07BG01	Labetalol und Thiazide
C08CA09	Lacidipin
N03AX18	Lacosamid
V04CY25	Lactat-Testzone
A06AD12	Lactitol
G01AX14	Lactobacillus
J07AX04	Lactobacillus acidophilus
J07AX52	Lactobacillus Stämme, Kombinationen
A06AD11	Lactulose
A06AD61	Lactulose, Kombinationen
A05BA71	Laevulose, Kombinationen
A02BA08	Lafutidin
J05AF05	Lamivudin
J05AR13	Lamivudin, Abacavir und Dolutegravir
J05AR27	Lamivudin, Tenofovirdisoproxil und Dolutegravir
J05AR24	Lamivudin, Tenofovirdisoproxil und Doravirin
J05AR11	Lamivudin, Tenofovirdisoproxil und Efavirenz
J05AR02	Lamivudin und Abacavir
J05AR25	Lamivudin und Dolutegravir
J05AR16	Lamivudin und Raltegravir
J05AR12	Lamivudin und Tenofovirdisoproxil
N03AX09	Lamotrigin
B06AC05	Lanadelumab
C01AA06	Lanatosid C
C01AA56	Lanatosid C, Kombinationen
C07AB14	Landiolol
J05AH04	Laninamivir
D01AC22	Lanoconazol
H01CB03	Lanreotid
A02BC03	Lansoprazol
A02BD07	Lansoprazol, Amoxicillin und Clarithromycin
A02BD10	Lansoprazol, Amoxicillin und Levofloxacin
A02BD03	Lansoprazol, Amoxicillin und Metronidazol
A02BD09	Lansoprazol, Clarithromycin und Tinidazol
A02BC53	Lansoprazol, Kombinationen
A02BD02	Lansoprazol, Tetracyclin und Metronidazol
V03AE03	Lanthan(III)-carbonat
L01EH01	Lapatinib
N07XX10	Laquinimod
A16AB05	Laronidase
L01EX12	Larotrectinib
J01MA25	Lascufloxacin
N02CC08	Lasmiditan
G03XC03	Lasofoxifen
J01DD06	Latamoxef
S01EE01	Latanoprost
S01EE51	Latanoprost und Netarsudil
S01EE06	Latanoprostenbunod
N05BX05	Lavandulae aetheroleum*
N05BP03	Lavendelöl
L01EB09	Lazertinib
A13AA02	Lebertran
C05AX07	Lebertran
D03AA01	Lebertran
G02CD05	Lebertran
S01XA42	Lebertran
D03AA51	Lebertran, Kombinationen
J01XX12	Lefamulin
L04AA13	Leflunomid
A06AC05	Leinsamen
A06AC55	Leinsamen, Kombinationen
N05CM21	Lemborexant
J05AX31	Lenacapavir
L04AX04	Lenalidomid
L03AA10	Lenograstim
L03AX01	Lentinan
L01EX08	Lenvatinib
B01AE02	Lepirudin
J07AX01	Leptospirose-Impfstoffe
C08CA13	Lercanidipin
M04AB05	Lesinurad
G04BP05	Lespedezakraut
J05AX18	Letermovir
R05CB09	Letostein
L02BG04	Letrozol
A05BA66	Leucin, Kombinationen
B05AX06	Leukozyten
L03AX31	Leukozyten
B05AX46	Leukozyten ohne Pharmazentralnummer
V04BA12	Leukozyten-Testzone
H01CA04	Leuprorelin
L02AE02	Leuprorelin
L02AE51	Leuprorelin und Bicalutamid
N07BC03	Levacetylmethadol
L03AX23	Levamisol
P02CE01	Levamisol
C08CA17	Levamlodipin
N03AX14	Levetiracetam
S02DH01	Levisticum officinale
S01ED03	Levobunolol
N01BB10	Levobupivacain
R01AC02	Levocabastin
S01GX02	Levocabastin
A16AA01	Levocarnitin
R06AE09	Levocetirizin
N04BA01	Levodopa
N04BA03	Levodopa, Decarboxylasehemmer und COMT-Hemmer
N04BA11	Levodopa in Kombination mit Benserazid
N04BA10	Levodopa in Kombination mit Carbidopa
N04BA13	Levodopa in Kombination mit Carbidopa und Entacapon
N04BA14	Levodopa in Kombination mit Carbidopa und Pramipexol
N04BA02	Levodopa und Decarboxylasehemmer*
R05DB27	Levodropropizin
J01MA12	Levofloxacin
S01AE05	Levofloxacin
J01RA05	Levofloxacin und Ornidazol
N05AA02	Levomepromazin
N02AC06	Levomethadon
N07BC05	Levomethadon
V70AA03	Levomethadon-Zubereitungen
N06AX28	Levomilnacipran
J01MA24	Levonadifloxacin
G03AC03	Levonorgestrel
G03AD01	Levonorgestrel
G03DA06	Levonorgestrel
G03FA11	Levonorgestrel und Estrogen
G03FB09	Levonorgestrel und Estrogen
G03AA07	Levonorgestrel und Ethinylestradiol
G03AB03	Levonorgestrel und Ethinylestradiol
C01CX08	Levosimendan
N05AL07	Levosulpirid
V04CJ03	Levothyroxin
H03AA01	Levothyroxin-Natrium
H03AA51	Levothyroxin-Natrium und Iod-Verbindungen
R05CA11	Levoverbenon
A01AE01	Lidocain
C01BB01	Lidocain
C05AD01	Lidocain
D04AB01	Lidocain
N01BB02	Lidocain
R02AD02	Lidocain
S01HA07	Lidocain
S02DA01	Lidocain
A01AE51	Lidocain, Kombinationen
C05AD51	Lidocain, Kombinationen
D04AB51	Lidocain, Kombinationen
N01BB52	Lidocain, Kombinationen
R02AD52	Lidocain, Kombinationen
S02DA51	Lidocain, Kombinationen
C08EX01	Lidoflazin
S01XA25	Lifitegrast
S01XA19	Limbale Stammzellen, autolog
A06AX04	Linaclotid
A10BH05	Linagliptin
A10BD19	Linagliptin und Empagliflozin
J01FF02	Lincomycin
P03AB02	Lindan
N02BP02	Lindenblüten
J01XX08	Linezolid
D02AC02	Linolsäure
D02AC52	Linolsäure, Kombinationen
N06BX09	Linopirdin
C01DX18	Linsidomin
H01CC04	Linzagolix
H03AA02	Liothyronin-Natrium
L03AA14	Lipegfilgrastim
A08AX02	Liraglutid
A10BJ02	Liraglutid
D01AE25	Liranaftat
N06BA12	Lisdexamfetamin
C09AA03	Lisinopril
C09BB03	Lisinopril und Amlodipin
C09BA03	Lisinopril und Diuretika
C09BA23	Lisinopril und Hydrochlorothiazid
G02CB02	Lisurid
N02CA07	Lisurid
N04BC10	Lisurid
N05AN01	Lithium
D11AX04	Lithiumsuccinat
A10BJ03	Lixisenatid
G04BA04	L-Methionin
A10BG04	Lobeglitazon
S01GX05	Lodoxamid
N06AA07	Lofepramin
N07BC04	Lofexidin
J01MA07	Lomefloxacin
S01AE04	Lomefloxacin
C10AX12	Lomitapid
L01AD02	Lomustin
A16AX20	Lonafarnib
M01AB09	Lonazolac
L01XX07	Lonidamin
B02BD35	Lonoctocog alfa
A07DA03	Loperamid
A07DA53	Loperamid, Kombinationen
A07DA05	Loperamidoxid
J05AR10	Lopinavir und Ritonavir
N05CD11	Loprazolam
J01DC08	Loracarbef
C01BA12	Lorajmin
R06AX13	Loratadin
N05BA06	Lorazepam
N05BA56	Lorazepam, Kombinationen
C01BC07	Lorcainid
A08AA11	Lorcaserin
L01ED05	Lorlatinib
N05CD06	Lormetazepam
M01AC05	Lornoxicam
C09CA01	Losartan
C09DB06	Losartan und Amlodipin
C09DA01	Losartan und Diuretika
C09DA21	Losartan und Hydrochlorothiazid
S01BA14	Loteprednol
C10AA02	Lovastatin
C10BA01	Lovastatin und Nicotinsäure
A05AP06	Löwenzahnwurzel mit -kraut
N05AH01	Loxapin
M02AA31	Loxoprofen
V09DX01	(75Se)Seleniumtauroselcholinat
V09XX03	(75Se)Selennorcholesterol
B01AC27	Selexipag
C02KX09	Selexipag
L01XX66	Selinexor
L01EX22	Selpercatinib
L01EE04	Selumetinib
A10BJ06	Semaglutid
L01AD03	Semustin
R05CA06	Senega*
R05CP13	Senegawurzel
V04CZ01	Sennesfrüchteextrakt
A06AB06	Sennoside
A06AB56	Sennoside, Kombinationen
R06AX32	Sequifenadin
R03DX06	Seratrodast
C01DX21	Serelaxin
H01AC04	Sermorelin
V04CD03	Sermorelin
B06AA12	Serrapeptase
D01AC14	Sertaconazol
G01AF19	Sertaconazol
N05AE03	Sertindol
N06AB06	Sertralin
G03GA03	Serumgonadotrophin
A08AA12	Setmelanotid
V03AE02	Sevelamer
N01AB08	Sevofluran
A08AA10	Sibutramin
D08AL30	Silber
D09AA15	Silber
D09AA65	Silber, Kombinationen
A02BX23	Silbereiweiß-Acetyltannat
R01AX15	Silbereiweiß-Acetyltannat
R02AA40	Silber-haltige Verbindungen
S01AX02	Silber-haltige Verbindungen
R02AA90	Silber-haltige Verbindungen, Kombinationen
D08AL01	Silbernitrat
C02KX06	Sildenafil
G04BE03	Sildenafil
A07BC07	Siliciumdioxid
A12CX02	Siliciumdioxid
D03AX70	Siliciumdioxid, Kombinationen
A03AX13	Silikone
V04CZ09	Silikone
A03AX63	Silikone, Kombinationen
G04CA04	Silodosin
L04AC11	Siltuximab
V03AB48	Silymarin
A05BA03	Silymarin*
A02AD06	Simaldrat
A02AF04	Simaldrat und Karminativa
J05AP05	Simeprevir
C10AB06	Simfibrat
B02BD17	Simoctocog alfa
C10AA01	Simvastatin
C10BX04	Simvastatin, Acetylsalicylsäure und Ramipril
C10BX01	Simvastatin und Acetylsalicylsäure
C10BA02	Simvastatin und Ezetimib
C10BA04	Simvastatin und Fenofibrat
V04CC03	Sincalid
D06BB12	Sinecatechine*
L04AA42	Siponimod
L03AX17	Sipuleucel-T
L04AA10	Sirolimus
S01XA23	Sirolimus
L04AC15	Sirukumab
J01GB08	Sisomicin
J01MA21	Sitafloxacin
A10BH01	Sitagliptin
A10BD24	Sitagliptin und Ertugliflozin
A10BH51	Sitagliptin und Simvastatin
C02KX03	Sitaxentan
L01XX37	Sitimagenceradenovec
R05CB07	Sobrerol
J05AP08	Sofosbuvir
J05AP51	Sofosbuvir und Ledipasvir
J05AP55	Sofosbuvir und Velpatasvir
J05AP56	Sofosbuvir, Velpatasvir und Voxilaprevir
G02CP06	Sojabohnen
D11AB05	Sojabohnenöl
D11AB55	Sojabohnenöl, Kombinationen
D02AP53	Sojaöl, Kombinationen
R04AX02	Sole
G04BD08	Solifenacin
J01FA16	Solithromycin
N06BA14	Solriamfetol
H01AC07	Somapacitan
V04CD05	Somatorelin
H01CB01	Somatostatin
H01AC02	Somatrem
H01AC08	Somatrogon
H01AC01	Somatropin
L01XJ02	Sonidegib
R05DP01	Sonnentaukraut
A03AP11	Sonstige
B05AX10	Sonstige Blutprodukte
B05AX40	Sonstige Blutprodukte ohne Pharmazentralnummer
L01EX02	Sorafenib
A06AD18	Sorbitol
A06AG07	Sorbitol
B05BA13	Sorbitol
B05BC03	Sorbitol
B05CX02	Sorbitol
V04CC01	Sorbitol
V04CZ08	Sorbitol
B05BC53	Sorbitol, Kombinationen
A10BK06	Sotagliflozin
C07AA07	Sotalol
C07FX02	Sotalol und Acetylsalicylsäure
C07BA07	Sotalol und Thiazide
L01XX73	Sotorasib
J06BD05	Sotrovimab
R01AC05	Spagluminsäure
S01GX03	Spagluminsäure
J01MA09	Sparfloxacin
C01BA04	Spartein
C05CX54	Spartein, Kombinationen
J01XX04	Spectinomycin
A01AD72	Speichelersatzlösungen
V04CM05	Spermientest
L04AC22	Spesolimab
R05CP08	Spiköl
J01FA02	Spiramycin
J01RA04	Spiramycin und Metronidazol
C09AA11	Spirapril
C03DA01	Spironolacton
C03EC41	Spironolacton und Bendroflumethiazid
C03ED01	Spironolacton und Furosemid
C03EC21	Spironolacton und Hydrochlorothiazid
C03EC01	Spironolacton und Low-ceiling-Diuretika
R05DP04	Spitzwegerich
S01KX02	Spüllösungen
B05AX04	Stammzellen aus Nabelschnurblut
A14AA02	Stanozolol
J06BB08	Staphylococcus-Immunglobulin
J05AF04	Stavudin
J05AR07	Stavudin, Lamivudin und Nevirapin
R03BB03	Stechapfel-haltige Zubereitungen
C05CP05	Steinkleekraut
D05AA02	Steinkohlenteer
D11AB11	Steinkohlenteer
D05AA52	Steinkohlenteer, Kombinationen
D11AB61	Steinkohlenteer, Kombinationen
R05CB11	Stepronin
A06AC03	Sterculia
A06AC53	Sterculia, Kombinationen
P02BX03	Stibophen
R07AX01	Stickoxid
V03AN04	Stickstoff
N03AX17	Stiripentol
V70XA03	Stoffe ohne PZN
J01GA02	Streptoduocin
B01AD01	Streptokinase
B01AY01	Streptokinase
B01AD51	Streptokinase, Kombinationen
B06AA55	Streptokinase, Kombinationen
V04CY12	Streptokokken-Testzone
A07AA04	Streptomycin
J01GA01	Streptomycin
A07AA54	Streptomycin, Kombinationen
J04AM01	Streptomycin und Isoniazid
L01AD04	Streptozocin
V10BX01	(89Sr)Strontiumchlorid
M05BX03	Strontiumranelat
M05BX53	Strontiumranelat und Colecalciferol
C01AH01	Strophanthus gratus
C01AC05	Strophanthustinktur/-öl
C01AC55	Strophanthustinktur/-öl, Kombinationen exkl. Psycholeptika
M03BA04	Styramat
G04BX10	Succinimid
A07AB04	Succinylsulfathiazol
A02BX02	Sucralfat
N01AH03	Sufentanil
N02AB07	Sufentanil
V03AB35	Sugammadex
J01CG01	Sulbactam
J01CA16	Sulbenicillin
D01AE09	Sulbentin
A11DA02	Sulbutiamin
D01AC09	Sulconazol
J01EB09	Sulfacarbamid
D06BA63	Sulfacarbamid, Kombinationen
J01EB59	Sulfacarbamid, Kombinationen
