code	dignität	name	histologie	group
9733/1	1		9733	09
9733/2	2		9733	09
9733/3	3	Plasmazell-Leukämie C42.1	9733	09
9733/6	6		9733	09
9733/9	9		9733	09
9734/0	0		9734	09
9734/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9734	09
9734/2	2		9734	09
9734/3	3	Extramedulläres Plasmozytom   Exkl. Knochen	9734	09
9734/6	6		9734	09
9734/9	9		9734	09
9737/0	0		9737	09
9737/1	1		9737	09
9737/2	2		9737	09
9737/3	3		9737	09
9737/6	6		9737	09
9737/9	9		9737	09
9738/0	0		9738	09
9738/1	1		9738	09
9738/2	2		9738	09
9738/3	3		9738	09
9738/6	6		9738	09
9738/9	9		9738	09
9740/0	0		9740	12
9740/1	1	Mastozytom o.n.A.	9740	12
9740/2	2		9740	12
9740/3	3	Mastzellsarkom	9740	12
9740/6	6		9740	12
9740/9	9		9740	12
9741/0	0		9741	12
9741/1	1		9741	12
9741/2	2		9741	12
9741/3	3	Maligne Mastozytose	9741	12
9741/6	6		9741	12
9741/9	9		9741	12
9742/0	0		9742	12
9742/1	1		9742	12
9742/2	2		9742	12
9742/3	3	Mastzell-Leukämie C42.1	9742	12
9742/6	6		9742	12
9742/9	9		9742	12
9749/3	3		9749	14
9749/6	6		9749	14
9750/0	0		9750	13
9750/1	1		9750	13
9750/2	2		9750	13
9750/3	3	Maligne Histiozytose	9750	13
9750/6	6		9750	13
9750/9	9		9750	13
9751/0	0		9751	13
9751/1	1	Langerhans-Zell-Histiozytose o.n.A	9751	13
9751/2	2		9751	13
9751/3	3	Langerhans-Zell-Histiozytose o.n.A., bösartig	9751	13
9751/6	6		9751	13
9751/9	9		9751	13
9752/0	0		9752	13
9752/1	1	Unifokale Langerhans-Zell-Histiozytose	9752	13
9752/2	2		9752	13
9752/3	3	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9752	13
9752/6	6		9752	13
9752/9	9		9752	13
9753/0	0		9753	13
9753/1	1	Multifokale Langerhans-Zell-Histiozytose	9753	13
9753/2	2		9753	13
9753/3	3		9753	13
9753/6	6		9753	13
9753/9	9		9753	13
9754/0	0		9754	13
9754/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9754	13
9757/9	9		9757	13
9758/0	0		9758	13
9758/1	1		9758	13
9758/2	2		9758	13
9758/3	3	Follikuläres Dendriten-Zell-Sarkom	9758	13
9758/6	6		9758	13
9758/9	9		9758	13
9759/0	0		9759	13
9759/1	1		9759	13
9720/0	0		9720	10
9720/1	1		9720	10
9720/2	2		9720	10
9720/3	3		9720	10
9720/6	6		9720	10
9720/9	9		9720	10
9721/0	0		9721	10
9721/1	1		9721	10
9721/2	2		9721	10
9721/3	3		9721	10
9721/6	6		9721	10
9721/9	9		9721	10
9722/0	0		9722	10
9722/1	1		9722	10
9722/2	2		9722	10
9722/3	3		9722	10
9722/6	6		9722	10
9722/9	9		9722	10
9723/0	0		9723	10
9723/1	1		9723	10
9723/2	2		9723	10
9723/3	3		9723	10
9723/6	6		9723	10
9723/9	9		9723	10
9724/0	0		9724	10
9724/1	1		9724	10
9724/2	2		9724	10
9724/3	3		9724	10
9724/6	6		9724	10
9724/9	9		9724	10
9725/0	0		9725	10
9725/1	1		9725	10
9725/2	2		9725	10
9725/3	3		9725	10
9725/6	6		9725	10
9725/9	9		9725	10
9726/0	0		9726	10
9726/1	1		9726	10
9726/2	2		9726	10
9726/3	3		9726	10
9726/6	6		9726	10
9726/9	9		9726	10
9727/0	0		9727	14
9727/1	1		9727	14
9727/2	2		9727	14
9727/3	3	Lymphoblastisches Lymphom der Vorläuferzellen  (S.a. 9835/3)	9727	14
9727/6	6		9727	14
9727/9	9		9727	14
9728/0	0		9728	09
9728/1	1		9728	09
9728/2	2		9728	09
9728/3	3	B-lymphoblastisches Lymphom vom Vorläuferzell-Typ  (S.a. 9836/3)	9728	09
9728/6	6		9728	09
9728/9	9		9728	09
9729/0	0		9729	10
9729/1	1		9729	10
9729/2	2		9729	10
9729/3	3	T-lymphoblastisches Lymphom vom Vorläuferzell-Typ  (S.a. 9837/3)	9729	10
9729/6	6		9729	10
9729/9	9		9729	10
9730/0	0		9730	09
9730/1	1		9730	09
9730/2	2		9730	09
9730/3	3		9730	09
9730/6	6		9730	09
9730/9	9		9730	09
9731/0	0		9731	09
9731/1	1	Plasmozytom o.n.A., unsicherer Charakter	9731	09
9731/2	2		9731	09
9731/3	3	Plasmozytom o.n.A.	9731	09
9731/6	6		9731	09
9731/9	9		9731	09
9735/0	0		9735	09
9735/1	1		9735	09
9735/2	2		9735	09
9735/3	3		9735	09
9735/6	6		9735	09
9735/9	9		9735	09
9715/9	9		9715	10
9716/0	0		9716	10
9716/1	1		9716	10
9716/2	2		9716	10
9716/3	3	Hepatosplenisches Gamma-Delta-Zell-Lymphom	9716	10
9716/6	6		9716	10
9719/9	9		9719	10
9703/0	0		9703	10
9703/1	1		9703	10
9703/2	2		9703	10
9703/3	3		9703	10
9703/6	6		9703	10
9703/9	9		9703	10
9704/0	0		9704	10
9704/1	1		9704	10
9704/2	2		9704	10
9704/3	3		9704	10
9704/6	6		9704	10
9704/9	9		9704	10
9705/0	0		9705	10
9705/1	1		9705	10
9705/2	2		9705	10
9705/3	3	Angioimmunoblastisches T-Zell-Lymphom	9705	10
9707/1	1		9707	10
9707/2	2		9707	10
9707/3	3		9707	10
9707/6	6		9707	10
9707/9	9		9707	10
9708/0	0		9708	10
9708/1	1		9708	10
9708/2	2		9708	10
9708/3	3	Subkutanes pannikulitisches T-Zell-Lymphom	9708	10
9708/6	6		9708	10
9708/9	9		9708	10
9709/0	0		9709	10
9709/1	1		9709	10
9709/2	2		9709	10
9709/3	3	Kutanes T-Zell-Lymphom C44.-	9709	10
9709/6	6		9709	10
9709/9	9		9709	10
9710/0	0		9710	10
9710/1	1		9710	10
9710/2	2		9710	10
9710/3	3		9710	10
9710/6	6		9710	10
9710/9	9		9710	10
9711/0	0		9711	10
9711/1	1		9711	10
9711/2	2		9711	10
9711/3	3		9711	10
9711/6	6		9711	10
9711/9	9		9711	10
9712/0	0		9712	10
9712/1	1		9712	10
9712/2	2		9712	10
9712/3	3		9712	10
9712/6	6		9712	10
9712/9	9		9712	10
9713/0	0		9713	10
9713/1	1		9713	10
9713/2	2		9713	10
9713/3	3		9713	10
9713/6	6		9713	10
9713/9	9		9713	10
9714/0	0		9714	10
9714/1	1		9714	10
9714/2	2		9714	10
9714/3	3	Großzelliges anaplastisches T-Zell und -Zell-Lymphom	9714	10
9714/6	6		9714	10
9714/9	9		9714	10
9715/0	0		9715	10
9715/1	1		9715	10
9715/2	2		9715	10
9715/3	3		9715	10
9715/6	6		9715	10
9716/9	9		9716	10
9717/0	0		9717	10
9717/1	1		9717	10
9717/2	2		9717	10
9717/3	3	Intestinales T-Zell-Lymphom	9717	10
9717/6	6		9717	10
9717/9	9		9717	10
9718/0	0		9718	10
9718/1	1	Primär kutane CD30-positive T-zellige lymphoproliferative Erkrankung, unsicherer Charakter	9718	10
9718/2	2		9718	10
9718/3	3	Primär kutane CD30-positive T-zellige lymphoproliferative Erkrankung C44.-	9718	10
9718/6	6		9718	10
9718/9	9		9718	10
9719/0	0		9719	10
9719/1	1		9719	10
9719/2	2		9719	10
9719/3	3	Nasales NK/T-Zell-Lymphom	9719	10
9719/6	6		9719	10
9687/0	0		9687	09
9687/1	1		9687	09
9687/2	2		9687	09
9687/3	3	Burkitt-Lymphom o.n.A.  (S.a. 9826/3)  (Einschließlich aller Varianten)	9687	09
9687/6	6		9687	09
9691/0	0		9691	09
9691/1	1		9691	09
9691/2	2		9691	09
9691/3	3	Follikuläres Lymphom, Grad 2	9691	09
9691/6	6		9691	09
9691/9	9		9691	09
9692/0	0		9692	09
9692/1	1		9692	09
9692/2	2		9692	09
9692/3	3		9692	09
9692/6	6		9692	09
9692/9	9		9692	09
9693/0	0		9693	09
9693/1	1		9693	09
9693/2	2		9693	09
9693/3	3		9693	09
9693/6	6		9693	09
9693/9	9		9693	09
9694/0	0		9694	09
9694/1	1		9694	09
9694/2	2		9694	09
9694/3	3		9694	09
9694/6	6		9694	09
9694/9	9		9694	09
9695/0	0		9695	09
9695/1	1		9695	09
9695/2	2		9695	09
9695/3	3	Follikuläres Lymphom, Grad 1	9695	09
9695/6	6		9695	09
9695/9	9		9695	09
9696/0	0		9696	09
9696/1	1		9696	09
9696/2	2		9696	09
9696/3	3		9696	09
9696/6	6		9696	09
9696/9	9		9696	09
9697/0	0		9697	09
9697/1	1		9697	09
9697/2	2		9697	09
9697/3	3		9697	09
9697/6	6		9697	09
9697/9	9		9697	09
9698/0	0		9698	09
9698/1	1		9698	09
9698/2	2		9698	09
9698/3	3	Follikuläres Lymphom, Grad 3	9698	09
9698/6	6		9698	09
9698/9	9		9698	09
9699/0	0		9699	09
9699/1	1	Marginalzonen-B-Zell-Lymphom o.n.A., unsicherer Charakter	9699	09
9699/2	2		9699	09
9699/3	3	Marginalzonen-B-Zell-Lymphom o.n.A.	9699	09
9699/6	6		9699	09
9699/9	9		9699	09
9700/0	0		9700	10
9700/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9700	10
9700/2	2		9700	10
9700/3	3	Mycosis fungoides C44.-	9700	10
9700/6	6		9700	10
9700/9	9		9700	10
9701/0	0		9701	10
9701/1	1		9701	10
9701/2	2		9701	10
9701/3	3	Szary-Syndrom	9701	10
9701/6	6		9701	10
9701/9	9		9701	10
9702/0	0		9702	10
9702/1	1		9702	10
9702/2	2		9702	10
9702/3	3	Reifzelliges T-Zell-Lymphom o.n.A.	9702	10
9702/6	6		9702	10
9702/9	9		9702	10
9705/6	6		9705	10
9705/9	9		9705	10
9706/0	0		9706	10
9706/1	1		9706	10
9706/2	2		9706	10
9706/3	3		9706	10
9706/6	6		9706	10
9706/9	9		9706	10
9707/0	0		9707	10
9675/1	1		9675	09
9675/2	2		9675	09
9675/3	3	Gemischt klein- und großzelliges diffuses Lymphom  (S.a. 9690/3)	9675	09
9675/6	6		9675	09
9675/9	9		9675	09
9676/0	0		9676	09
9676/1	1		9676	09
9676/2	2		9676	09
9676/3	3		9676	09
9676/6	6		9676	09
9676/9	9		9676	09
9677/0	0		9677	09
9677/1	1		9677	09
9677/2	2		9677	09
9677/3	3		9677	09
9677/6	6		9677	09
9677/9	9		9677	09
9678/0	0		9678	09
9678/1	1		9678	09
9678/2	2		9678	09
9679/1	1		9679	09
9679/2	2		9679	09
9679/3	3	Primär mediastinales großzelliges B-Zell-Lymphom C38.3	9679	09
9679/6	6		9679	09
9679/9	9		9679	09
9680/0	0		9680	09
9680/1	1		9680	09
9680/2	2		9680	09
9680/3	3	Diffuses großzelliges B-Zell-Lymphom o.n.A.	9680	09
9680/6	6		9680	09
9680/9	9	Diffuses großzelliges B-Zell-Lymphom o.n.A., unsicher ob Metastase oder Primärtumor	9680	09
9681/0	0		9681	09
9681/1	1		9681	09
9681/2	2		9681	09
9681/3	3		9681	09
9681/6	6		9681	09
9681/9	9		9681	09
9682/0	0		9682	09
9682/1	1		9682	09
9682/2	2		9682	09
9682/3	3		9682	09
9682/6	6		9682	09
9682/9	9		9682	09
9683/0	0		9683	09
9683/1	1		9683	09
9683/2	2		9683	09
9683/3	3		9683	09
9683/6	6		9683	09
9683/9	9		9683	09
9684/0	0		9684	09
9684/1	1		9684	09
9684/2	2		9684	09
9684/3	3	Großzelliges diffuses B-Zell-Lymphom, immunoblastische Variante o.n.A.	9684	09
9684/6	6		9684	09
9684/9	9		9684	09
9685/0	0		9685	09
9685/1	1		9685	09
9685/2	2		9685	09
9685/3	3		9685	09
9685/6	6		9685	09
9685/9	9		9685	09
9686/0	0		9686	09
9686/1	1		9686	09
9686/2	2		9686	09
9686/3	3		9686	09
9686/6	6		9686	09
9686/9	9		9686	09
9687/9	9		9687	09
9688/0	0		9688	09
9688/1	1		9688	09
9688/2	2		9688	09
9688/3	3		9688	09
9688/6	6		9688	09
9688/9	9		9688	09
9689/0	0		9689	09
9689/1	1		9689	09
9689/2	2		9689	09
9689/3	3	Marginalzonen-B-Zell-Lymphom der Milz C42.2	9689	09
9689/6	6		9689	09
9689/9	9		9689	09
9690/0	0		9690	09
9690/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9690	09
9690/2	2		9690	09
9690/3	3	Follikuläres Lymphom o.n.A.  (S.a. 9675/3)	9690	09
9690/6	6		9690	09
9690/9	9		9690	09
9656/0	0		9656	11
9656/1	1		9656	11
9656/2	2		9656	11
9656/3	3		9656	11
9656/6	6		9656	11
9656/9	9		9656	11
9657/0	0		9657	11
9657/1	1		9657	11
9657/2	2		9657	11
9657/3	3		9657	11
9657/6	6		9657	11
9657/9	9		9657	11
9658/0	0		9658	11
9658/1	1		9658	11
9658/2	2		9658	11
9658/3	3		9658	11
9658/6	6		9658	11
9658/9	9		9658	11
9659/0	0		9659	11
9659/1	1		9659	11
9659/2	2		9659	11
9663/1	1		9663	11
9663/2	2		9663	11
9663/3	3	Hodgkin-Lymphom, nodulär-sklerosierender Typ o.n.A.	9663	11
9663/6	6		9663	11
9663/9	9		9663	11
9664/0	0		9664	11
9664/1	1		9664	11
9664/2	2		9664	11
9664/3	3	Hodgkin-Lymphom, nodulär-sklerosierender Typ, zelluläre Phase	9664	11
9664/6	6		9664	11
9664/9	9		9664	11
9665/0	0		9665	11
9665/1	1		9665	11
9665/2	2		9665	11
9665/3	3	Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad I	9665	11
9665/6	6		9665	11
9665/9	9		9665	11
9666/0	0		9666	11
9666/1	1		9666	11
9666/2	2		9666	11
9666/3	3		9666	11
9666/6	6		9666	11
9666/9	9		9666	11
9667/0	0		9667	11
9667/1	1		9667	11
9667/2	2		9667	11
9667/3	3	Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad II	9667	11
9667/6	6		9667	11
9667/9	9		9667	11
9670/0	0		9670	09
9670/1	1		9670	09
9670/2	2		9670	09
9670/3	3	Kleinzelliges lymphozytisches B-Zell-Lymphom  (S.a. 9823/3)	9670	09
9670/6	6		9670	09
9670/9	9		9670	09
9671/0	0		9671	09
9671/1	1		9671	09
9671/2	2		9671	09
9671/3	3	Lymphoplasmozytisches Lymphom  (S.a. 9761/3)	9671	09
9671/6	6		9671	09
9671/9	9		9671	09
9672/0	0		9672	09
9672/1	1		9672	09
9672/2	2		9672	09
9672/3	3		9672	09
9672/6	6		9672	09
9672/9	9		9672	09
9673/0	0		9673	09
9673/1	1		9673	09
9673/2	2		9673	09
9673/3	3	Mantelzell-Lymphom    (Einschließlich aller Varianten (blastisch, pleomorph, kleinzellig))	9673	09
9673/6	6		9673	09
9673/9	9		9673	09
9674/0	0		9674	09
9674/1	1		9674	09
9674/2	2		9674	09
9674/3	3		9674	09
9674/6	6		9674	09
9674/9	9		9674	09
9675/0	0		9675	09
9678/3	3	Primary effusion lymphoma	9678	09
9678/6	6		9678	09
9678/9	9		9678	09
9679/0	0		9679	09
9635/9	9		9635	14
9636/0	0		9636	14
9636/1	1		9636	14
9636/2	2		9636	14
9636/3	3		9636	14
9636/6	6		9636	14
9636/9	9		9636	14
9638/6	6		9638	14
9638/9	9		9638	14
9640/0	0		9640	14
9640/1	1		9640	14
9640/2	2		9640	14
9640/3	3		9640	14
9640/6	6		9640	14
9640/9	9		9640	14
9641/0	0		9641	14
9641/1	1		9641	14
9641/2	2		9641	14
9641/3	3		9641	14
9641/6	6		9641	14
9641/9	9		9641	14
9642/0	0		9642	14
9642/1	1		9642	14
9642/2	2		9642	14
9642/3	3		9642	14
9642/6	6		9642	14
9642/9	9		9642	14
9650/0	0		9650	11
9650/1	1		9650	11
9650/2	2		9650	11
9650/3	3	Hodgkin-Lymphom o.n.A.	9650	11
9650/6	6		9650	11
9650/9	9		9650	11
9651/0	0		9651	11
9651/1	1		9651	11
9651/2	2		9651	11
9651/3	3	Hodgkin-Lymphom, lymphozytenreich	9651	11
9651/6	6		9651	11
9651/9	9		9651	11
9652/0	0		9652	11
9652/1	1		9652	11
9652/2	2		9652	11
9652/3	3	Hodgkin-Lymphom, gemischtzellige Form	9652	11
9652/6	6		9652	11
9652/9	9		9652	11
9653/0	0		9653	11
9653/1	1		9653	11
9653/2	2		9653	11
9653/3	3	Hodgkin-Lymphom, lymphozytenarmer Typ o.n.A.	9653	11
9653/6	6		9653	11
9653/9	9		9653	11
9654/0	0		9654	11
9654/1	1		9654	11
9654/2	2		9654	11
9654/3	3	Hodgkin-Lymphom, lymphozytenarmer Typ, diffuse Fibrose	9654	11
9654/6	6		9654	11
9654/9	9		9654	11
9655/0	0		9655	11
9655/1	1		9655	11
9655/2	2		9655	11
9655/3	3	Hodgkin-Lymphom, lymphozytenarmer Typ, retikuläre Form	9655	11
9655/6	6		9655	11
9655/9	9		9655	11
9659/3	3	Hodgkin-Lymphom, nodulärer lymphozytenprädominanter Typ	9659	11
9659/6	6		9659	11
9659/9	9		9659	11
9660/0	0		9660	11
9660/1	1		9660	11
9660/2	2		9660	11
9660/3	3		9660	11
9660/6	6		9660	11
9660/9	9		9660	11
9661/0	0		9661	11
9661/1	1		9661	11
9661/2	2		9661	11
9661/3	3	Hodgkin-Granulom	9661	11
9661/6	6		9661	11
9661/9	9		9661	11
9662/0	0		9662	11
9662/1	1		9662	11
9662/2	2		9662	11
9662/3	3	Hodgkin-Sarkom	9662	11
9662/6	6		9662	11
9662/9	9		9662	11
9663/0	0		9663	11
9621/3	3		9621	14
9621/6	6		9621	14
9621/9	9		9621	14
9622/0	0		9622	14
9622/1	1		9622	14
9622/2	2		9622	14
9622/3	3		9622	14
9622/6	6		9622	14
9624/2	2		9624	14
9624/3	3		9624	14
9624/6	6		9624	14
9624/9	9		9624	14
9625/0	0		9625	14
9625/1	1		9625	14
9625/2	2		9625	14
9625/3	3		9625	14
9625/6	6		9625	14
9625/9	9		9625	14
9626/0	0		9626	14
9626/1	1		9626	14
9626/2	2		9626	14
9626/3	3		9626	14
9626/6	6		9626	14
9626/9	9		9626	14
9627/0	0		9627	14
9627/1	1		9627	14
9627/2	2		9627	14
9627/3	3		9627	14
9627/6	6		9627	14
9627/9	9		9627	14
9628/0	0		9628	14
9628/1	1		9628	14
9628/2	2		9628	14
9628/3	3		9628	14
9628/6	6		9628	14
9628/9	9		9628	14
9629/0	0		9629	14
9629/1	1		9629	14
9629/2	2		9629	14
9629/3	3		9629	14
9629/6	6		9629	14
9629/9	9		9629	14
9630/0	0		9630	14
9630/1	1		9630	14
9630/2	2		9630	14
9630/3	3		9630	14
9630/6	6		9630	14
9630/9	9		9630	14
9631/0	0		9631	14
9631/1	1		9631	14
9631/2	2		9631	14
9631/3	3		9631	14
9631/6	6		9631	14
9631/9	9		9631	14
9632/0	0		9632	14
9632/1	1		9632	14
9632/2	2		9632	14
9632/3	3		9632	14
9632/6	6		9632	14
9632/9	9		9632	14
9633/0	0		9633	14
9633/1	1		9633	14
9633/2	2		9633	14
9633/3	3		9633	14
9633/6	6		9633	14
9633/9	9		9633	14
9634/0	0		9634	14
9634/1	1		9634	14
9634/2	2		9634	14
9634/3	3		9634	14
9634/6	6		9634	14
9634/9	9		9634	14
9635/0	0		9635	14
9635/1	1		9635	14
9635/2	2		9635	14
9635/3	3		9635	14
9635/6	6		9635	14
9637/0	0		9637	14
9637/1	1		9637	14
9637/2	2		9637	14
9637/3	3		9637	14
9637/6	6		9637	14
9637/9	9		9637	14
9638/0	0		9638	14
9638/1	1		9638	14
9638/2	2		9638	14
9638/3	3		9638	14
9607/1	1		9607	14
9607/2	2		9607	14
9607/3	3		9607	14
9607/6	6		9607	14
9607/9	9		9607	14
9608/0	0		9608	14
9608/1	1		9608	14
9608/2	2		9608	14
9610/0	0		9610	14
9610/1	1		9610	14
9610/2	2		9610	14
9610/3	3		9610	14
9610/6	6		9610	14
9610/9	9		9610	14
9611/0	0		9611	14
9611/1	1		9611	14
9611/2	2		9611	14
9611/3	3		9611	14
9611/6	6		9611	14
9611/9	9		9611	14
9612/0	0		9612	14
9612/1	1		9612	14
9612/2	2		9612	14
9612/3	3		9612	14
9612/6	6		9612	14
9612/9	9		9612	14
9613/0	0		9613	14
9613/1	1		9613	14
9613/2	2		9613	14
9613/3	3		9613	14
9613/6	6		9613	14
9613/9	9		9613	14
9614/0	0		9614	14
9614/1	1		9614	14
9614/2	2		9614	14
9614/3	3		9614	14
9614/6	6		9614	14
9614/9	9		9614	14
9615/0	0		9615	14
9615/1	1		9615	14
9615/2	2		9615	14
9615/3	3		9615	14
9615/6	6		9615	14
9615/9	9		9615	14
9616/0	0		9616	14
9616/1	1		9616	14
9616/2	2		9616	14
9616/3	3		9616	14
9616/6	6		9616	14
9616/9	9		9616	14
9617/0	0		9617	14
9617/1	1		9617	14
9617/2	2		9617	14
9617/3	3		9617	14
9617/6	6		9617	14
9617/9	9		9617	14
9618/0	0		9618	14
9618/1	1		9618	14
9618/2	2		9618	14
9618/3	3		9618	14
9618/6	6		9618	14
9618/9	9		9618	14
9619/0	0		9619	14
9619/1	1		9619	14
9619/2	2		9619	14
9619/3	3		9619	14
9619/6	6		9619	14
9619/9	9		9619	14
9620/0	0		9620	14
9620/1	1		9620	14
9620/2	2		9620	14
9620/3	3		9620	14
9620/6	6		9620	14
9620/9	9		9620	14
9621/0	0		9621	14
9621/1	1		9621	14
9621/2	2		9621	14
9622/9	9		9622	14
9623/0	0		9623	14
9623/1	1		9623	14
9623/2	2		9623	14
9623/3	3		9623	14
9623/6	6		9623	14
9623/9	9		9623	14
9624/0	0		9624	14
9624/1	1		9624	14
9591/1	1	Malignes Non-Hodgkin-Lymphom o.n.A., unsicherer Charakter	9591	14
9591/2	2		9591	14
9591/3	3	Malignes Non-Hodgkin-Lymphom o.n.A	9591	14
9591/6	6		9591	14
9591/9	9		9591	14
9592/0	0		9592	14
9592/1	1		9592	14
9592/2	2		9592	14
9592/3	3		9592	14
9594/0	0		9594	14
9594/1	1		9594	14
9594/2	2		9594	14
9594/3	3		9594	14
9594/6	6		9594	14
9594/9	9		9594	14
9595/0	0		9595	14
9595/1	1		9595	14
9595/2	2		9595	14
9595/3	3		9595	14
9595/6	6		9595	14
9595/9	9		9595	14
9596/0	0		9596	14
9596/1	1		9596	14
9596/2	2		9596	14
9601/1	1		9601	14
9596/3	3	Kombiniertes malignes Hodgkin- und Non-Hodgkin-Lymphom	9596	14
9596/6	6		9596	14
9596/9	9		9596	14
9597/0	0		9597	14
9597/1	1		9597	14
9597/2	2		9597	14
9597/3	3		9597	14
9597/6	6		9597	14
9597/9	9		9597	14
9600/0	0		9600	14
9600/1	1		9600	14
9600/2	2		9600	14
9600/3	3		9600	14
9600/6	6		9600	14
9600/9	9		9600	14
9601/0	0		9601	14
9601/2	2		9601	14
9601/3	3		9601	14
9601/6	6		9601	14
9601/9	9		9601	14
9602/0	0		9602	14
9602/1	1		9602	14
9602/2	2		9602	14
9602/3	3		9602	14
9602/6	6		9602	14
9602/9	9		9602	14
9603/0	0		9603	14
9603/1	1		9603	14
9603/2	2		9603	14
9603/3	3		9603	14
9603/6	6		9603	14
9603/9	9		9603	14
9604/0	0		9604	14
9604/1	1		9604	14
9604/2	2		9604	14
9604/3	3		9604	14
9604/6	6		9604	14
9604/9	9		9604	14
9605/0	0		9605	14
9605/1	1		9605	14
9605/2	2		9605	14
9605/3	3		9605	14
9605/6	6		9605	14
9605/9	9		9605	14
9606/0	0		9606	14
9606/1	1		9606	14
9606/2	2		9606	14
9606/3	3		9606	14
9606/6	6		9606	14
9606/9	9		9606	14
9607/0	0		9607	14
9608/3	3		9608	14
9608/6	6		9608	14
9608/9	9		9608	14
9609/0	0		9609	14
9609/1	1		9609	14
9609/2	2		9609	14
9609/3	3		9609	14
9609/6	6		9609	14
9609/9	9		9609	14
9540/0	0	Neurofibrom o.n.A.	9540	06
9540/1	1	Neurofibromatose o.n.A.	9540	06
9540/2	2		9540	06
9540/3	3	Maligner peripherer Nervenscheidentumor	9540	06
9540/6	6		9540	06
9543/1	1		9543	06
9543/2	2		9543	06
9543/3	3		9543	06
9543/6	6		9543	06
9543/9	9		9543	06
9544/0	0		9544	06
9544/1	1		9544	06
9544/2	2		9544	06
9544/3	3		9544	06
9544/6	6		9544	06
9544/9	9		9544	06
9550/0	0	Plexiformes Neurofibrom	9550	06
9550/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9550	06
9550/2	2		9550	06
9550/3	3		9550	06
9550/6	6		9550	06
9550/9	9		9550	06
9560/0	0	Neurilemmom o.n.A.	9560	06
9560/1	1	Neurinomatose	9560	06
9560/2	2		9560	06
9560/3	3	Malignes Neurilemmom	9560	06
9560/6	6		9560	06
9560/9	9		9560	06
9561/0	0		9561	06
9561/1	1		9561	06
9561/2	2		9561	06
9561/3	3	Maligner peripherer Nervenscheidentumor mit rhabdomyoblastischer Differenzierung	9561	06
9561/6	6		9561	06
9561/9	9		9561	06
9562/0	0	Neurothekom	9562	06
9562/1	1		9562	06
9562/2	2		9562	06
9562/3	3	Neurothekom, bösartig	9562	06
9562/6	6		9562	06
9562/9	9		9562	06
9563/0	0		9563	06
9570/0	0	Neurom o.n.A.	9570	06
9570/1	1		9570	06
9570/2	2		9570	06
9570/3	3		9570	06
9570/6	6		9570	06
9570/9	9		9570	06
9571/0	0	Perineuriom o.n.A.	9571	06
9571/1	1		9571	06
9571/2	2		9571	06
9571/3	3	Malignes Perineuriom	9571	06
9571/6	6		9571	06
9571/9	9		9571	06
9580/0	0	Granularzelltumor o.n.A.	9580	06
9580/1	1		9580	06
9580/2	2		9580	06
9580/3	3	Maligner Granularzelltumor	9580	06
9580/6	6		9580	06
9580/9	9		9580	06
9581/0	0		9581	06
9581/1	1		9581	06
9581/2	2		9581	06
9581/3	3	Alveoläres Weichteilsarkom	9581	06
9581/6	6		9581	06
9581/9	9		9581	06
9582/0	0	Granularzelltumor des Infundibulums C75.1	9582	06
9582/1	1		9582	06
9582/2	2		9582	06
9582/3	3		9582	06
9582/6	6		9582	06
9582/9	9		9582	06
9590/0	0	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9590	14
9590/1	1	Malignes Lymphom o.n.A., unsicherer Charakter	9590	14
9590/2	2		9590	14
9590/3	3	Malignes Lymphom o.n.A.	9590	14
9590/6	6		9590	14
9590/9	9		9590	14
9591/0	0		9591	14
9592/6	6		9592	14
9592/9	9		9592	14
9593/0	0		9593	14
9593/1	1		9593	14
9593/2	2		9593	14
9593/3	3		9593	14
9593/6	6		9593	14
9593/9	9		9593	14
9531/3	3	Meningotheliales Meningeom, bösartig	9531	16
9531/6	6		9531	16
9531/9	9		9531	16
9532/0	0	Fibröses Meningeom	9532	16
9532/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9532	16
9532/2	2		9532	16
9532/3	3		9532	16
9532/6	6		9532	16
9532/9	9		9532	16
9533/0	0	Psammöses Meningeom	9533	16
9533/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9533	16
9533/2	2		9533	16
9533/3	3		9533	16
9533/6	6		9533	16
9533/9	9		9533	16
9520/9	9		9520	16
9521/0	0		9521	16
9521/1	1		9521	16
9521/2	2		9521	16
9521/3	3	Olfaktorius-Neurozytom C30.0	9521	16
9521/6	6		9521	16
9521/9	9		9521	16
9522/0	0		9522	16
9522/1	1		9522	16
9522/2	2		9522	16
9522/3	3	Olfaktorius-Neuroblastom C30.0	9522	16
9522/6	6		9522	16
9530/1	1	Meningeomatose o.n.A.	9530	16
9530/2	2		9530	16
9530/3	3	Malignes Meningeom	9530	16
9530/6	6		9530	16
9530/9	9		9530	16
9531/0	0	Meningotheliales Meningeom	9531	16
9531/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9531	16
