id	code	id3	chapter	name
Z33	Z33	Z30	21	Schwangerschaftsfeststellung als Nebenbefund
Z34	Z34	Z30	21	Überwachung einer normalen Schwangerschaft
Z35	Z35	Z30	21	Überwachung einer Risikoschwangerschaft
Z350	Z35.0	Z30	21	Überwachung einer Schwangerschaft bei Infertilitätsanamnese
Z351	Z35.1	Z30	21	Überwachung einer Schwangerschaft bei Abortanamnese
Z352	Z35.2	Z30	21	Überwachung einer Schwangerschaft bei sonstiger ungünstiger geburtshilflicher oder Reproduktionsanamnese
Z353	Z35.3	Z30	21	Überwachung einer Schwangerschaft mit ungenügender pränataler Betreuung in der Anamnese
Z354	Z35.4	Z30	21	Überwachung einer Schwangerschaft bei ausgeprägter Multiparität
Z355	Z35.5	Z30	21	Überwachung einer älteren Erstschwangeren
Z356	Z35.6	Z30	21	Überwachung einer sehr jungen Erstschwangeren
Z358	Z35.8	Z30	21	Überwachung sonstiger Risikoschwangerschaften
Z359	Z35.9	Z30	21	Überwachung einer Risikoschwangerschaft, nicht näher bezeichnet
Z36	Z36	Z30	21	Pränatales Screening
Z360	Z36.0	Z30	21	Pränatales Screening auf Chromosomenanomalien
Z361	Z36.1	Z30	21	Pränatales Screening auf erhöhten Alpha-Fetoproteinspiegel
Z362	Z36.2	Z30	21	Anderes pränatales Screening mittels Amniozentese
Z363	Z36.3	Z30	21	Pränatales Screening auf Fehlbildungen mittels Ultraschall oder anderer physikalischer Verfahren
Z364	Z36.4	Z30	21	Pränatales Screening auf fetale Wachstumsretardierung mittels Ultraschall oder anderer physikalischer Verfahren
Z365	Z36.5	Z30	21	Pränatales Screening auf Isoimmunisierung
Z368	Z36.8	Z30	21	Sonstiges pränatales Screening
Z369	Z36.9	Z30	21	Pränatales Screening, nicht näher bezeichnet
Z37	Z37	Z30	21	Resultat der Entbindung
Z370	Z37.0	Z30	21	Lebendgeborener Einling
Z371	Z37.1	Z30	21	Totgeborener Einling
Z372	Z37.2	Z30	21	Zwillinge, beide lebendgeboren
Z373	Z37.3	Z30	21	Zwillinge, ein Zwilling lebend-, der andere totgeboren
Z374	Z37.4	Z30	21	Zwillinge, beide totgeboren
Z375	Z37.5	Z30	21	Andere Mehrlinge, alle lebendgeboren
Z376	Z37.6	Z30	21	Andere Mehrlinge, einige lebendgeboren
Z377	Z37.7	Z30	21	Andere Mehrlinge, alle totgeboren
Z379	Z37.9	Z30	21	Resultat der Entbindung, nicht näher bezeichnet
Z38	Z38	Z30	21	Lebendgeborene nach dem Geburtsort
Z380	Z38.0	Z30	21	Einling, Geburt im Krankenhaus
Z381	Z38.1	Z30	21	Einling, Geburt außerhalb des Krankenhauses
Z382	Z38.2	Z30	21	Einling, Geburtsort nicht näher bezeichnet
Z383	Z38.3	Z30	21	Zwilling, Geburt im Krankenhaus
Z384	Z38.4	Z30	21	Zwilling, Geburt außerhalb des Krankenhauses
Z385	Z38.5	Z30	21	Zwilling, Geburtsort nicht näher bezeichnet
Z386	Z38.6	Z30	21	Anderer Mehrling, Geburt im Krankenhaus
Z387	Z38.7	Z30	21	Anderer Mehrling, Geburt außerhalb des Krankenhauses
Z388	Z38.8	Z30	21	Anderer Mehrling, Geburtsort nicht näher bezeichnet
Z39	Z39	Z30	21	Postpartale Betreuung und Untersuchung der Mutter
Z390	Z39.0	Z30	21	Betreuung und Untersuchung der Mutter unmittelbar nach einer Entbindung
Z391	Z39.1	Z30	21	Betreuung und Untersuchung der stillenden Mutter
Z392	Z39.2	Z30	21	Routinemäßige postpartale Nachuntersuchung der Mutter
Z40	Z40	Z40	21	Prophylaktische Operation
Z400	Z40.0	Z40	21	Prophylaktische Operation wegen Risikofaktoren in Verbindung mit bösartigen Neubildungen
Z4000	Z40.00	Z40	21	Prophylaktische Operation an der Brustdrüse [Mamma]
Z4001	Z40.01	Z40	21	Prophylaktische Operation am Ovar
Z4008	Z40.08	Z40	21	Prophylaktische Operation an sonstigen Organen
Z408	Z40.8	Z40	21	Sonstige prophylaktische Operation
Z409	Z40.9	Z40	21	Prophylaktische Operation, nicht näher bezeichnet
Z41	Z41	Z40	21	Maßnahmen aus anderen Gründen als der Wiederherstellung des Gesundheitszustandes
Z411	Z41.1	Z40	21	Plastische Chirurgie aus kosmetischen Gründen
Z412	Z41.2	Z40	21	Zirkumzision als Routinemaßnahme oder aus rituellen Gründen
Z418	Z41.8	Z40	21	Sonstige Maßnahmen aus anderen Gründen als der Wiederherstellung des Gesundheitszustandes
Z419	Z41.9	Z40	21	Maßnahme aus anderen Gründen als der Wiederherstellung des Gesundheitszustandes, nicht näher bezeichnet
Z42	Z42	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie
Z420	Z42.0	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie des Kopfes oder des Halses
Z421	Z42.1	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie der Mamma [Brustdrüse]
Z422	Z42.2	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie an anderen Teilen des Rumpfes
Z423	Z42.3	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie der oberen Extremität
Z424	Z42.4	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie der unteren Extremität
Z428	Z42.8	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie an sonstigen Körperteilen
Z429	Z42.9	Z40	21	Nachbehandlung unter Anwendung plastischer Chirurgie, nicht näher bezeichnet
Z43	Z43	Z40	21	Versorgung künstlicher Körperöffnungen
Z430	Z43.0	Z40	21	Versorgung eines Tracheostomas
Z431	Z43.1	Z40	21	Versorgung eines Gastrostomas
Z432	Z43.2	Z40	21	Versorgung eines Ileostomas
Z433	Z43.3	Z40	21	Versorgung eines Kolostomas
Z434	Z43.4	Z40	21	Versorgung anderer künstlicher Körperöffnungen des Verdauungstraktes
Z435	Z43.5	Z40	21	Versorgung eines Zystostomas
Z436	Z43.6	Z40	21	Versorgung sonstiger künstlicher Körperöffnungen des Harntraktes
Z437	Z43.7	Z40	21	Versorgung einer künstlichen Vagina
Z438	Z43.8	Z40	21	Versorgung sonstiger künstlicher Körperöffnungen
Z4380	Z43.80	Z40	21	Versorgung eines Thorakostomas
Z4388	Z43.88	Z40	21	Versorgung sonstiger künstlicher Körperöffnungen
Z439	Z43.9	Z40	21	Versorgung einer nicht näher bezeichneten künstlichen Körperöffnung
Z44	Z44	Z40	21	Versorgen mit und Anpassen einer Ektoprothese
Z440	Z44.0	Z40	21	Versorgen mit und Anpassen eines künstlichen Armes (komplett) (partiell)
Z441	Z44.1	Z40	21	Versorgen mit und Anpassen eines künstlichen Beines (komplett) (partiell)
Z442	Z44.2	Z40	21	Versorgen mit und Anpassen einer Augenprothese
Z443	Z44.3	Z40	21	Versorgen mit und Anpassen einer extrakorporalen Mammaprothese
Z448	Z44.8	Z40	21	Versorgen mit und Anpassen von sonstigen Ektoprothesen
Z449	Z44.9	Z40	21	Versorgen mit und Anpassen einer nicht näher bezeichneten Ektoprothese
Z45	Z45	Z40	21	Anpassung und Handhabung eines implantierten medizinischen Gerätes
Z450	Z45.0	Z40	21	Anpassung und Handhabung eines kardialen (elektronischen) Geräts
Z4500	Z45.00	Z40	21	Anpassung und Handhabung eines implantierten Herzschrittmachers
Z4501	Z45.01	Z40	21	Anpassung und Handhabung eines implantierten Kardiodefibrillators
Z451	Z45.1	Z40	21	Anpassung und Handhabung einer Infusionspumpe
Z452	Z45.2	Z40	21	Anpassung und Handhabung eines vaskulären Zugangs
Z453	Z45.3	Z40	21	Anpassung und Handhabung eines implantierten Hörgerätes
Z458	Z45.8	Z40	21	Anpassung und Handhabung von sonstigen implantierten medizinischen Geräten
Z4502	Z45.02	Z40	21	Anpassung und Handhabung eines herzunterstützenden Systems
Z4508	Z45.08	Z40	21	Anpassung und Handhabung von sonstigen kardialen (elektronischen) Geräten
Z4520	Z45.20	Z40	21	Anpassung und Handhabung eines operativ implantierten vaskulären Katheterverweilsystems
Z4529	Z45.29	Z40	21	Anpassung und Handhabung eines sonstigen und nicht näher bezeichneten vaskulären Zugangs
Z4580	Z45.80	Z40	21	Anpassung und Handhabung eines Neurostimulators
Z4581	Z45.81	Z40	21	Anpassung und Handhabung eines Zwerchfellschrittmachers
Z4582	Z45.82	Z40	21	Überprüfung der Funktionsparameter einer Medikamentenpumpe
Z4584	Z45.84	Z40	21	Anpassung und Handhabung eines Bronchialstents
Z4585	Z45.85	Z40	21	Anpassung und Handhabung eines Trachealstents
Z4588	Z45.88	Z40	21	Anpassung und Handhabung von sonstigen implantierten medizinischen Geräten
Z459	Z45.9	Z40	21	Anpassung und Handhabung eines implantierten medizinischen Gerätes, nicht näher bezeichnet
Z46	Z46	Z40	21	Versorgen mit und Anpassen von anderen medizinischen Geräten oder Hilfsmitteln
Z460	Z46.0	Z40	21	Versorgen mit und Anpassen von Brillen oder Kontaktlinsen
Z461	Z46.1	Z40	21	Versorgen mit und Anpassen eines Hörgerätes
Z462	Z46.2	Z40	21	Versorgen mit und Anpassen von anderen medizinischen Geräten oder Hilfsmitteln für das Nervensystem oder für spezielle Sinnesorgane
Z463	Z46.3	Z40	21	Versorgen mit und Anpassen einer Zahnprothese
Z464	Z46.4	Z40	21	Versorgen mit und Anpassen von kieferorthopädischen Geräten
Z511	Z51.1	Z40	21	Chemotherapie-Sitzung wegen bösartiger Neubildung
Z465	Z46.5	Z40	21	Versorgen mit und Anpassen eines Ileostomas oder von sonstigen Vorrichtungen im Magen-Darm-Trakt
Z466	Z46.6	Z40	21	Versorgen mit und Anpassen eines Gerätes im Harntrakt
Z467	Z46.7	Z40	21	Versorgen mit und Anpassen eines orthopädischen Hilfsmittels
Z468	Z46.8	Z40	21	Versorgen mit und Anpassen von sonstigen näher bezeichneten medizinischen Geräten oder Hilfsmitteln
Z469	Z46.9	Z40	21	Versorgen mit und Anpassen eines nicht näher bezeichneten medizinischen Gerätes oder Hilfsmittels
Z47	Z47	Z40	21	Andere orthopädische Nachbehandlung
Z470	Z47.0	Z40	21	Entfernung einer Metallplatte oder einer anderen inneren Fixationsvorrichtung
Z478	Z47.8	Z40	21	Sonstige näher bezeichnete orthopädische Nachbehandlung
Z479	Z47.9	Z40	21	Orthopädische Nachbehandlung, nicht näher bezeichnet
Z48	Z48	Z40	21	Andere Nachbehandlung nach chirurgischem Eingriff
Z480	Z48.0	Z40	21	Kontrolle von Verbänden und Nähten
Z488	Z48.8	Z40	21	Sonstige näher bezeichnete Nachbehandlung nach chirurgischem Eingriff
Z489	Z48.9	Z40	21	Nachbehandlung nach chirurgischem Eingriff, nicht näher bezeichnet
Z49	Z49	Z40	21	Dialysebehandlung
Z490	Z49.0	Z40	21	Vorbereitung auf die Dialyse
Z491	Z49.1	Z40	21	Extrakorporale Dialyse
Z492	Z49.2	Z40	21	Sonstige Dialyse
Z50	Z50	Z40	21	Rehabilitationsmaßnahmen
Z500	Z50.0	Z40	21	Rehabilitationsmaßnahmen bei Herzkrankheit
Z501	Z50.1	Z40	21	Sonstige Physiotherapie
Z502	Z50.2	Z40	21	Rehabilitationsmaßnahmen bei Alkoholismus
Z503	Z50.3	Z40	21	Rehabilitationsmaßnahmen bei Arzneimittel- oder Drogenabhängigkeit
Z504	Z50.4	Z40	21	Psychotherapie, anderenorts nicht klassifiziert
Z505	Z50.5	Z40	21	Logopädische Behandlung [Therapie von Stimm-, Sprech- und Sprachstörungen]
Z506	Z50.6	Z40	21	Orthoptische Übungen [Sehschule]
Z507	Z50.7	Z40	21	Arbeitstherapie und berufliche Rehabilitationsmaßnahmen, anderenorts nicht klassifiziert
Z508	Z50.8	Z40	21	Sonstige Rehabilitationsmaßnahmen
Z509	Z50.9	Z40	21	Rehabilitationsmaßnahme, nicht näher bezeichnet
Z51	Z51	Z40	21	Sonstige medizinische Behandlung
Z510	Z51.0	Z40	21	Strahlentherapie-Sitzung
Z512	Z51.2	Z40	21	Andere Chemotherapie
Z513	Z51.3	Z40	21	Bluttransfusion ohne angegebene Diagnose
Z514	Z51.4	Z40	21	Vorbereitung auf eine nachfolgende Behandlung, anderenorts nicht klassifiziert
Z515	Z51.5	Z40	21	Palliativbehandlung
Z516	Z51.6	Z40	21	Desensibilisierung gegenüber Allergenen
Z518	Z51.8	Z40	21	Sonstige näher bezeichnete medizinische Behandlung
Z5181	Z51.81	Z40	21	Apherese
Z5182	Z51.82	Z40	21	Kombinierte Strahlen- und Chemotherapiesitzung wegen bösartiger Neubildung
Z5183	Z51.83	Z40	21	Opiatsubstitution
Z5188	Z51.88	Z40	21	Sonstige näher bezeichnete medizinische Behandlung
Z519	Z51.9	Z40	21	Medizinische Behandlung, nicht näher bezeichnet
Z52	Z52	Z40	21	Spender von Organen oder Geweben
Z520	Z52.0	Z40	21	Blutspender
Z5200	Z52.00	Z40	21	Vollblutspender
Z5201	Z52.01	Z40	21	Stammzellenspender
Z5208	Z52.08	Z40	21	Spender sonstiger Blutbestandteile
Z521	Z52.1	Z40	21	Hautspender
Z522	Z52.2	Z40	21	Knochenspender
Z523	Z52.3	Z40	21	Knochenmarkspender
Z524	Z52.4	Z40	21	Nierenspender
Z525	Z52.5	Z40	21	Korneaspender
Z526	Z52.6	Z40	21	Leberspender
Z527	Z52.7	Z40	21	Herzspender
Z528	Z52.8	Z40	21	Spender sonstiger Organe oder Gewebe
Z5280	Z52.80	Z40	21	Lungenspender
Z5288	Z52.88	Z40	21	Spender sonstiger Organe oder Gewebe
Z529	Z52.9	Z40	21	Spender eines nicht näher bezeichneten Organs oder Gewebes
Z53	Z53	Z40	21	Personen, die Einrichtungen des Gesundheitswesens wegen spezifischer Maßnahmen aufgesucht haben, die aber nicht durchgeführt wurden
Z54	Z54	Z40	21	Rekonvaleszenz
Z540	Z54.0	Z40	21	Rekonvaleszenz nach chirurgischem Eingriff
Z541	Z54.1	Z40	21	Rekonvaleszenz nach Strahlentherapie
Z542	Z54.2	Z40	21	Rekonvaleszenz nach Chemotherapie
Z543	Z54.3	Z40	21	Rekonvaleszenz nach Psychotherapie
Z544	Z54.4	Z40	21	Rekonvaleszenz nach Frakturbehandlung
Z547	Z54.7	Z40	21	Rekonvaleszenz nach kombinierter Behandlung
Z548	Z54.8	Z40	21	Rekonvaleszenz nach sonstiger Behandlung
Z549	Z54.9	Z40	21	Rekonvaleszenz nach nicht näher bezeichneter Behandlung
Z55	Z55	Z55	21	Kontaktanlässe mit Bezug auf die Ausbildung
Z56	Z56	Z55	21	Kontaktanlässe mit Bezug auf das Berufsleben
Z57	Z57	Z55	21	Berufliche Exposition gegenüber Risikofaktoren
Z58	Z58	Z55	21	Kontaktanlässe mit Bezug auf die physikalische Umwelt
Z59	Z59	Z55	21	Kontaktanlässe mit Bezug auf das Wohnumfeld oder die wirtschaftliche Lage
Z60	Z60	Z55	21	Kontaktanlässe mit Bezug auf die soziale Umgebung
Z61	Z61	Z55	21	Kontaktanlässe mit Bezug auf Kindheitserlebnisse
Z62	Z62	Z55	21	Andere Kontaktanlässe mit Bezug auf die Erziehung
Z63	Z63	Z55	21	Andere Kontaktanlässe mit Bezug auf den engeren Familienkreis
Z64	Z64	Z55	21	Kontaktanlässe mit Bezug auf bestimmte psychosoziale Umstände
Z640	Z64.0	Z55	21	Kontaktanlässe mit Bezug auf eine unerwünschte Schwangerschaft
Z641	Z64.1	Z55	21	Kontaktanlässe mit Bezug auf Multiparität
Z648	Z64.8	Z55	21	Sonstige Kontaktanlässe mit Bezug auf bestimmte psychosoziale Umstände
Z65	Z65	Z55	21	Kontaktanlässe mit Bezug auf andere psychosoziale Umstände
Z70	Z70	Z70	21	Beratung in Bezug auf Sexualeinstellung, -verhalten oder -orientierung
Z71	Z71	Z70	21	Personen, die das Gesundheitswesen zum Zwecke anderer Beratung oder ärztlicher Konsultation in Anspruch nehmen, anderenorts nicht klassifiziert
Z72	Z72	Z70	21	Probleme mit Bezug auf die Lebensführung
Z720	Z72.0	Z70	21	Konsum von Alkohol, Tabak, Arzneimitteln oder Drogen
Z728	Z72.8	Z70	21	Sonstige Probleme mit Bezug auf die Lebensführung
Z729	Z72.9	Z70	21	Problem mit Bezug auf die Lebensführung, nicht näher bezeichnet
Z73	Z73	Z70	21	Probleme mit Bezug auf Schwierigkeiten bei der Lebensbewältigung
Z74	Z74	Z70	21	Probleme mit Bezug auf Pflegebedürftigkeit
Z740	Z74.0	Z70	21	Hilfsbedürftigkeit wegen eingeschränkter Mobilität
Z741	Z74.1	Z70	21	Notwendigkeit der Hilfestellung bei der Körperpflege
Z743	Z74.3	Z70	21	Notwendigkeit der ständigen Beaufsichtigung
Z748	Z74.8	Z70	21	Sonstige Probleme mit Bezug auf Pflegebedürftigkeit
Z749	Z74.9	Z70	21	Problem mit Bezug auf Pflegebedürftigkeit, nicht näher bezeichnet
Z75	Z75	Z70	21	Probleme mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung
Z742	Z74.2	Z70	21	Notwendigkeit der Hilfeleistung im Haushalt, wenn kein anderer Haushaltsangehöriger die Betreuung übernehmen kann
Z752	Z75.2	Z70	21	Wartezeit auf eine Untersuchung oder Behandlung
Z756	Z75.6	Z70	21	Erfolgte Registrierung zur Organtransplantation ohne Dringlichkeitsstufe HU (High Urgency)
Z7560	Z75.60	Z70	21	Niere
Z7564	Z75.64	Z70	21	Niere-Pankreas
Z7565	Z75.65	Z70	21	Pankreas
Z7566	Z75.66	Z70	21	Dünndarm
Z7567	Z75.67	Z70	21	Leber
Z7568	Z75.68	Z70	21	Sonstige Organe
Z7569	Z75.69	Z70	21	Nicht näher bezeichnetes Organ
Z757	Z75.7	Z70	21	Erfolgte Registrierung zur Organtransplantation mit Dringlichkeitsstufe HU (High Urgency)
Z7570	Z75.70	Z70	21	Niere
Z7574	Z75.74	Z70	21	Niere-Pankreas
Z7575	Z75.75	Z70	21	Pankreas
Z805	Z80.5	Z80	21	Bösartige Neubildung der Harnorgane in der Familienanamnese
Z806	Z80.6	Z80	21	Leukämie in der Familienanamnese
Z855	Z85.5	Z80	21	Bösartige Neubildung der Harnorgane in der Eigenanamnese
Z856	Z85.6	Z80	21	Leukämie in der Eigenanamnese
Z7576	Z75.76	Z70	21	Dünndarm
Z7577	Z75.77	Z70	21	Leber
Z7578	Z75.78	Z70	21	Sonstige Organe
Z7579	Z75.79	Z70	21	Nicht näher bezeichnetes Organ
Z758	Z75.8	Z70	21	Sonstige Probleme mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung
Z759	Z75.9	Z70	21	Nicht näher bezeichnetes Problem mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung
Z76	Z76	Z70	21	Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen
Z760	Z76.0	Z70	21	Ausstellung wiederholter Verordnung
Z761	Z76.1	Z70	21	Gesundheitsüberwachung und Betreuung eines Findelkindes
Z762	Z76.2	Z70	21	Gesundheitsüberwachung und Betreuung eines anderen gesunden Säuglings und Kindes
Z763	Z76.3	Z70	21	Gesunde Begleitperson einer kranken Person
Z764	Z76.4	Z70	21	Andere in eine Gesundheitsbetreuungseinrichtung aufgenommene Person
Z768	Z76.8	Z70	21	Personen, die das Gesundheitswesen aus sonstigen näher bezeichneten Gründen in Anspruch nehmen
Z769	Z76.9	Z70	21	Person, die das Gesundheitswesen aus nicht näher bezeichneten Gründen in Anspruch nimmt
Z80	Z80	Z80	21	Bösartige Neubildung in der Familienanamnese
Z800	Z80.0	Z80	21	Bösartige Neubildung der Verdauungsorgane in der Familienanamnese
Z801	Z80.1	Z80	21	Bösartige Neubildung der Trachea, der Bronchien oder der Lunge in der Familienanamnese
Z802	Z80.2	Z80	21	Bösartige Neubildung anderer Atmungs- und intrathorakaler Organe in der Familienanamnese
Z803	Z80.3	Z80	21	Bösartige Neubildung der Brustdrüse [Mamma] in der Familienanamnese
Z804	Z80.4	Z80	21	Bösartige Neubildung der Genitalorgane in der Familienanamnese
Z807	Z80.7	Z80	21	Andere bösartige Neubildungen des lymphatischen, blutbildenden oder verwandten Gewebes in der Familienanamnese
Z808	Z80.8	Z80	21	Bösartige Neubildung sonstiger Organe und Systeme in der Familienanamnese
Z809	Z80.9	Z80	21	Bösartige Neubildung in der Familienanamnese, nicht näher bezeichnet
Z81	Z81	Z80	21	Psychische Krankheiten oder Verhaltensstörungen in der Familienanamnese
Z82	Z82	Z80	21	Bestimmte Behinderungen oder chronische Krankheiten in der Familienanamnese, die zu Schädigung oder Behinderung führen
Z83	Z83	Z80	21	Andere spezifische Krankheiten in der Familienanamnese
Z831	Z83.1	Z80	21	Infektiöse oder parasitäre Krankheiten in der Familienanamnese
Z832	Z83.2	Z80	21	Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems in der Familienanamnese
Z833	Z83.3	Z80	21	Diabetes mellitus in der Familienanamnese
Z834	Z83.4	Z80	21	Andere endokrine, Ernährungs- oder Stoffwechselkrankheiten in der Familienanamnese
Z835	Z83.5	Z80	21	Augen- oder Ohrenkrankheiten in der Familienanamnese
Z836	Z83.6	Z80	21	Krankheiten der Atemwege in der Familienanamnese
Z837	Z83.7	Z80	21	Krankheiten des Verdauungssystems in der Familienanamnese
Z84	Z84	Z80	21	Andere Krankheiten oder Zustände in der Familienanamnese
Z840	Z84.0	Z80	21	Krankheiten der Haut und der Unterhaut in der Familienanamnese
Z841	Z84.1	Z80	21	Krankheiten der Niere oder des Ureters in der Familienanamnese
Z842	Z84.2	Z80	21	Andere Krankheiten des Urogenitalsystems in der Familienanamnese
Z843	Z84.3	Z80	21	Konsanguinität in der Familienanamnese
Z848	Z84.8	Z80	21	Sonstige näher bezeichnete Krankheiten oder Zustände in der Familienanamnese
Z85	Z85	Z80	21	Bösartige Neubildung in der Eigenanamnese
Z850	Z85.0	Z80	21	Bösartige Neubildung der Verdauungsorgane in der Eigenanamnese
Z851	Z85.1	Z80	21	Bösartige Neubildung der Trachea, der Bronchien oder der Lunge in der Eigenanamnese
Z852	Z85.2	Z80	21	Bösartige Neubildung anderer Atmungs- und intrathorakaler Organe in der Eigenanamnese
Z853	Z85.3	Z80	21	Bösartige Neubildung der Brustdrüse [Mamma] in der Eigenanamnese
Z854	Z85.4	Z80	21	Bösartige Neubildung der Genitalorgane in der Eigenanamnese
Z857	Z85.7	Z80	21	Andere bösartige Neubildungen des lymphatischen, blutbildenden oder verwandten Gewebes in der Eigenanamnese
Z858	Z85.8	Z80	21	Bösartige Neubildungen sonstiger Organe oder Systeme in der Eigenanamnese
Z859	Z85.9	Z80	21	Bösartige Neubildung in der Eigenanamnese, nicht näher bezeichnet
Z86	Z86	Z80	21	Bestimmte andere Krankheiten in der Eigenanamnese
Z860	Z86.0	Z80	21	Andere Neubildungen in der Eigenanamnese
Z861	Z86.1	Z80	21	Infektiöse oder parasitäre Krankheiten in der Eigenanamnese
Z862	Z86.2	Z80	21	Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems in der Eigenanamnese
Z863	Z86.3	Z80	21	Endokrine, Ernährungs- oder Stoffwechselkrankheiten in der Eigenanamnese
Z864	Z86.4	Z80	21	Missbrauch einer psychotropen Substanz in der Eigenanamnese
Z865	Z86.5	Z80	21	Andere psychische Krankheiten oder Verhaltensstörungen in der Eigenanamnese
Z866	Z86.6	Z80	21	Krankheiten des Nervensystems oder der Sinnesorgane in der Eigenanamnese
Z867	Z86.7	Z80	21	Krankheiten des Kreislaufsystems in der Eigenanamnese
Z87	Z87	Z80	21	Andere Krankheiten oder Zustände in der Eigenanamnese
Z870	Z87.0	Z80	21	Krankheiten des Atmungssystems in der Eigenanamnese
Z871	Z87.1	Z80	21	Krankheiten des Verdauungssystems in der Eigenanamnese
Z872	Z87.2	Z80	21	Krankheiten der Haut und der Unterhaut in der Eigenanamnese
Z873	Z87.3	Z80	21	Krankheiten des Muskel-Skelett-Systems und des Bindegewebes in der Eigenanamnese
Z874	Z87.4	Z80	21	Krankheiten des Urogenitalsystems in der Eigenanamnese
Z875	Z87.5	Z80	21	Komplikationen der Schwangerschaft, der Geburt und des Wochenbettes in der Eigenanamnese
Z876	Z87.6	Z80	21	Bestimmte in der Perinatalperiode entstandene Zustände in der Eigenanamnese
Z877	Z87.7	Z80	21	Angeborene Fehlbildungen, Deformitäten oder Chromosomenanomalien in der Eigenanamnese
Z878	Z87.8	Z80	21	Sonstige näher bezeichnete Krankheiten oder Zustände in der Eigenanamnese
Z88	Z88	Z80	21	Allergie gegenüber Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese
Z880	Z88.0	Z80	21	Allergie gegenüber Penicillin in der Eigenanamnese
Z881	Z88.1	Z80	21	Allergie gegenüber anderen Antibiotika in der Eigenanamnese
Z882	Z88.2	Z80	21	Allergie gegenüber Sulfonamiden in der Eigenanamnese
Z883	Z88.3	Z80	21	Allergie gegenüber anderen Antiinfektiva in der Eigenanamnese
Z884	Z88.4	Z80	21	Allergie gegenüber Anästhetikum in der Eigenanamnese
Z885	Z88.5	Z80	21	Allergie gegenüber Betäubungsmittel in der Eigenanamnese
Z886	Z88.6	Z80	21	Allergie gegenüber Analgetikum in der Eigenanamnese
Z887	Z88.7	Z80	21	Allergie gegenüber Serum oder Impfstoff in der Eigenanamnese
Z888	Z88.8	Z80	21	Allergie gegenüber sonstigen Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese
Z889	Z88.9	Z80	21	Allergie gegenüber nicht näher bezeichneten Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese
Z89	Z89	Z80	21	Extremitätenverlust
Z890	Z89.0	Z80	21	Verlust eines oder mehrerer Finger [einschließlich Daumen], einseitig
Z891	Z89.1	Z80	21	Verlust der Hand und des Handgelenkes, einseitig
Z892	Z89.2	Z80	21	Verlust der oberen Extremität oberhalb des Handgelenkes, einseitig
Z893	Z89.3	Z80	21	(Teilweiser) Verlust der oberen Extremität, beidseitig
Z894	Z89.4	Z80	21	Verlust des Fußes und des Knöchels, einseitig
Z895	Z89.5	Z80	21	Verlust der unteren Extremität unterhalb oder bis zum Knie, einseitig
Z896	Z89.6	Z80	21	Verlust der unteren Extremität oberhalb des Knies, einseitig
Z897	Z89.7	Z80	21	(Teilweiser) Verlust der unteren Extremität, beidseitig
Z898	Z89.8	Z80	21	Verlust von oberen und unteren Extremitäten [jede Höhe]
Z899	Z89.9	Z80	21	Extremitätenverlust, nicht näher bezeichnet
Z90	Z90	Z80	21	Verlust von Organen, anderenorts nicht klassifiziert
Z900	Z90.0	Z80	21	Verlust von Teilen des Kopfes oder des Halses
Z901	Z90.1	Z80	21	Verlust der Mamma(e) [Brustdrüse]
Z902	Z90.2	Z80	21	Verlust der Lunge [Teile der Lunge]
Z903	Z90.3	Z80	21	Verlust von Teilen des Magens
Z904	Z90.4	Z80	21	Verlust anderer Teile des Verdauungstraktes
Z905	Z90.5	Z80	21	Verlust der Niere(n)
Z906	Z90.6	Z80	21	Verlust anderer Teile des Harntraktes
Z907	Z90.7	Z80	21	Verlust eines oder mehrerer Genitalorgane
Z908	Z90.8	Z80	21	Verlust sonstiger Organe
Z91	Z91	Z80	21	Risikofaktoren in der Eigenanamnese, anderenorts nicht klassifiziert
Z910	Z91.0	Z80	21	Allergie, ausgenommen Allergie gegenüber Arzneimitteln, Drogen oder biologisch aktiven Substanzen, in der Eigenanamnese
Z911	Z91.1	Z80	21	Nichtbefolgung ärztlicher Anordnungen [Non-compliance] in der Eigenanamnese
Z917	Z91.7	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese
Z9170	Z91.70	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese, Typ nicht näher bezeichnet
